StationId,date,health_label,summary_hint,prompt,report_text
2304518,2016-06-01,ALARM,2016-06-01 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304518
Date: 2016-06-01
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 08:40
Last event time: 08:40
Rule-based health label: ALARM
Summary hint: 2016-06-01 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-01, turbine 2304518 recorded 1 event (alarm code 3130: Pitch lubrication) at 08:40. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 08:40 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304518,2016-06-06,ALARM,2016-06-06 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304518
Date: 2016-06-06
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 08:40
Last event time: 08:40
Rule-based health label: ALARM
Summary hint: 2016-06-06 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-06, turbine 2304518 recorded 1 event (alarm code 3130: Pitch lubrication) at 08:40. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 08:40 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304518,2016-06-11,ALARM,2016-06-11 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304518
Date: 2016-06-11
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 08:40
Last event time: 08:40
Rule-based health label: ALARM
Summary hint: 2016-06-11 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-11, turbine 2304518 recorded 1 event (alarm code 3130: Pitch lubrication) at 08:40. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 08:40 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304518,2016-06-16,ALARM,2016-06-16 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304518
Date: 2016-06-16
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 08:40
Last event time: 08:40
Rule-based health label: ALARM
Summary hint: 2016-06-16 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-16, turbine 2304518 recorded 1 event (alarm code 3130: Pitch lubrication) at 08:40. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 08:40 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304518,2016-06-21,ALARM,2016-06-21 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304518
Date: 2016-06-21
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 08:40
Last event time: 08:40
Rule-based health label: ALARM
Summary hint: 2016-06-21 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-21, turbine 2304518 recorded 1 event (alarm code 3130: Pitch lubrication) at 08:40. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 08:40 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304518,2016-06-23,ALARM,2016-06-23 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 10105; active window 16:10 to 16:10; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304518
Date: 2016-06-23
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 10105
Alarm descriptions: Stopped, untwisting cables
Top severity: ALARM
First event time: 16:10
Last event time: 16:10
Rule-based health label: ALARM
Summary hint: 2016-06-23 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 10105; active window 16:10 to 16:10; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-23, turbine 2304518 recorded 1 event (alarm code 10105: ""Stopped, untwisting cables"") at 16:10. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event logs for alarm 10105 details around 16:10 and confirm whether the turbine returned to normal operation after the stop. If repeated occurrences are observed or the cable twist/untwist function is not cleared, schedule an inspection of yaw/cable twist control per OEM procedure."
2304518,2016-06-26,ALARM,2016-06-26 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304518
Date: 2016-06-26
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 08:40
Last event time: 08:40
Rule-based health label: ALARM
Summary hint: 2016-06-26 turbine 2304518; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 08:40 to 08:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-26, turbine 2304518 recorded 1 event (alarm code 3130: Pitch lubrication) at 08:40. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 08:40 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304518,2016-06-28,ALARM,2016-06-28 turbine 2304518; 1 abnormal events; total abnormal duration 310 min; 1 stopping events; alarm codes: 1005; active window 07:40 to 12:50; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304518
Date: 2016-06-28
Event count: 1
Total abnormal minutes: 310
Max single event minutes: 310
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 1005
Alarm descriptions: Unknown alarm
Top severity: ALARM
First event time: 07:40
Last event time: 12:50
Rule-based health label: ALARM
Summary hint: 2016-06-28 turbine 2304518; 1 abnormal events; total abnormal duration 310 min; 1 stopping events; alarm codes: 1005; active window 07:40 to 12:50; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-28, turbine 2304518 recorded 1 abnormal event (alarm code 1005: Unknown alarm) lasting 310 minutes from 07:40 to 12:50. The event included 1 stopping occurrence.
Advice: Review SCADA/event logs for alarm 1005 details and confirm whether it corresponds to an operational stop or indicates an unexpected condition. If repeated occurrences are observed, schedule an inspection of the turbine's control system and related sensors/communications links."
2304518,2016-06-30,INFO,2016-06-30 turbine 2304518; 1 abnormal events; total abnormal duration 60 min; alarm codes: 3173; active window 05:00 to 06:00; health label: INFO,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304518
Date: 2016-06-30
Event count: 1
Total abnormal minutes: 60
Max single event minutes: 60
Stopping event count: 0
Distinct alarm code count: 1
Alarm codes: 3173
Alarm descriptions: Unknown alarm
Top severity: ATTENTION
First event time: 05:00
Last event time: 06:00
Rule-based health label: INFO
Summary hint: 2016-06-30 turbine 2304518; 1 abnormal events; total abnormal duration 60 min; alarm codes: 3173; active window 05:00 to 06:00; health label: INFO<|im_end|>
<|im_start|>assistant
","Health label: INFO
Summary: On 2016-06-30, turbine 2304518 recorded 1 abnormal event (alarm code 3173: Unknown alarm) lasting 60 minutes from 05:00 to 06:00. No stopping events were reported.
Advice: Review SCADA/event logs for alarm 3173 details and confirm whether it corresponds to an operational issue or indicates a non-recoverable condition. If the alarm recurs or causes extended downtime, schedule an inspection of the turbine control system and related sensors/communications links."
2304519,2016-06-02,ALARM,2016-06-02 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 03:40 to 03:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304519
Date: 2016-06-02
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 03:40
Last event time: 03:40
Rule-based health label: ALARM
Summary hint: 2016-06-02 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 03:40 to 03:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-02, turbine 2304519 recorded 1 event (alarm code 3130: Pitch lubrication) at 03:40. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 03:40 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304519,2016-06-07,ALARM,2016-06-07 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 03:40 to 03:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304519
Date: 2016-06-07
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 03:40
Last event time: 03:40
Rule-based health label: ALARM
Summary hint: 2016-06-07 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 03:40 to 03:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-07, turbine 2304519 recorded 1 event (alarm code 3130: Pitch lubrication) at 03:40. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 03:40 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304519,2016-06-12,ALARM,2016-06-12 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 03:40 to 03:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304519
Date: 2016-06-12
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 03:40
Last event time: 03:40
Rule-based health label: ALARM
Summary hint: 2016-06-12 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 03:40 to 03:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-12, turbine 2304519 recorded 1 event (alarm code 3130: Pitch lubrication) at 03:40. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 03:40 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304519,2016-06-17,ALARM,2016-06-17 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 17:00 to 17:00; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304519
Date: 2016-06-17
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 17:00
Last event time: 17:00
Rule-based health label: ALARM
Summary hint: 2016-06-17 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 17:00 to 17:00; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-17, turbine 2304519 recorded 1 event (alarm code 3130: Pitch lubrication) at 17:00. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 17:00 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304519,2016-06-22,ALARM,2016-06-22 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 17:00 to 17:00; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304519
Date: 2016-06-22
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 3130
Alarm descriptions: Pitch lubrication
Top severity: ALARM
First event time: 17:00
Last event time: 17:00
Rule-based health label: ALARM
Summary hint: 2016-06-22 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 3130; active window 17:00 to 17:00; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-22, turbine 2304519 recorded 1 event (alarm code 3130: Pitch lubrication) at 17:00. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event log details for alarm 3130 during 17:00 to confirm pitch lubrication system status and any corrective actions taken. If the alarm recurs or persists, schedule an inspection of the pitch lubrication system per OEM procedure."
2304519,2016-06-23,ALARM,2016-06-23 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 10105; active window 13:00 to 13:00; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304519
Date: 2016-06-23
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 10105
Alarm descriptions: Stopped, untwisting cables
Top severity: ALARM
First event time: 13:00
Last event time: 13:00
Rule-based health label: ALARM
Summary hint: 2016-06-23 turbine 2304519; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 10105; active window 13:00 to 13:00; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-23, turbine 2304519 recorded 1 event (alarm code 10105: ""Stopped, untwisting cables"") at 13:00. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event logs for alarm 10105 details around 13:00 and confirm whether the turbine returned to normal operation afterward. If repeated occurrences are observed or the stoppage persists, schedule an inspection of yaw/untwist system function and related cabling ties."
2304519,2016-06-30,INFO,2016-06-30 turbine 2304519; 1 abnormal events; total abnormal duration 20 min; alarm codes: 5113; active window 05:00 to 05:20; health label: INFO,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304519
Date: 2016-06-30
Event count: 1
Total abnormal minutes: 20
Max single event minutes: 20
Stopping event count: 0
Distinct alarm code count: 1
Alarm codes: 5113
Alarm descriptions: Unknown alarm
Top severity: INFO
First event time: 05:00
Last event time: 05:20
Rule-based health label: INFO
Summary hint: 2016-06-30 turbine 2304519; 1 abnormal events; total abnormal duration 20 min; alarm codes: 5113; active window 05:00 to 05:20; health label: INFO<|im_end|>
<|im_start|>assistant
","Health label: INFO
Summary: On 2016-06-30, turbine 2304519 recorded 1 abnormal event (alarm code 5113: Unknown alarm) lasting 20 minutes from 05:00 to 05:20. No stopping events were reported.
Advice: Review SCADA/event logs for alarm 5113 details and confirm whether it corresponds to an operational issue or indicates a non-critical component failure. If the alarm recurs or causes extended downtime, schedule inspection of the turbine alarm log and related control system per OEM procedure."
2304520,2016-06-09,ALARM,2016-06-09 turbine 2304520; 1 abnormal events; total abnormal duration 70 min; 1 stopping events; alarm codes: 1005; active window 11:20 to 12:30; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304520
Date: 2016-06-09
Event count: 1
Total abnormal minutes: 70
Max single event minutes: 70
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 1005
Alarm descriptions: Availability - low wind
Top severity: ALARM
First event time: 11:20
Last event time: 12:30
Rule-based health label: ALARM
Summary hint: 2016-06-09 turbine 2304520; 1 abnormal events; total abnormal duration 70 min; 1 stopping events; alarm codes: 1005; active window 11:20 to 12:30; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-09, turbine 2304520 recorded 1 abnormal event (alarm code 1005: Availability – low wind) lasting 70 minutes from 11:20 to 12:30. There was 1 stopping event.
Advice: Review SCADA/event logs for alarm 1005 during 11:20–12:30 and confirm whether the turbine returned to normal operation after 12:30. If the stop recurs or causes extended downtime, schedule an inspection of wind/SCADA communication links and related sensors around 11:20–12:30."
2304520,2016-06-11,ATTENTION,2016-06-11 turbine 2304520; 1 abnormal events; total abnormal duration 2150 min; alarm codes: 63002; active window 20:30 to 08:20; health label: ATTENTION,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304520
Date: 2016-06-11
Event count: 1
Total abnormal minutes: 2150
Max single event minutes: 2150
Stopping event count: 0
Distinct alarm code count: 1
Alarm codes: 63002
Alarm descriptions: Unknown alarm
Top severity: ATTENTION
First event time: 20:30
Last event time: 08:20
Rule-based health label: ATTENTION
Summary hint: 2016-06-11 turbine 2304520; 1 abnormal events; total abnormal duration 2150 min; alarm codes: 63002; active window 20:30 to 08:20; health label: ATTENTION<|im_end|>
<|im_start|>assistant
","Health label: ATTENTION
Summary: On 2016-06-11, turbine 2304520 recorded 1 abnormal event (alarm code 63002: Unknown alarm) lasting 2150 minutes (max single event 2150 minutes). The event occurred between 20:30 and 08:20.
Advice: Review SCADA/event logs for alarm 63002 details and confirm whether it corresponds to an operational issue or indicates a non-recoverable condition. If the alarm recurs or causes extended downtime, schedule an inspection of the turbine/SCADA interface related to alarm 63002."
2304520,2016-06-13,ALARM,2016-06-13 turbine 2304520; 1 abnormal events; total abnormal duration 25190 min; 1 stopping events; alarm codes: 63002; active window 12:10 to 00:00; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304520
Date: 2016-06-13
Event count: 1
Total abnormal minutes: 25190
Max single event minutes: 25190
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 63002
Alarm descriptions: Unknown alarm
Top severity: ALARM
First event time: 12:10
Last event time: 00:00
Rule-based health label: ALARM
Summary hint: 2016-06-13 turbine 2304520; 1 abnormal events; total abnormal duration 25190 min; 1 stopping events; alarm codes: 63002; active window 12:10 to 00:00; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-13, turbine 2304520 recorded 1 abnormal event (alarm code 63002: Unknown alarm) lasting 25190 minutes (single event 25190 minutes). The event included 1 stopping occurrence.
Advice: Review SCADA/event logs for alarm 63002 details and confirm whether it corresponds to an operational stop or indicates an unknown condition. If repeated occurrences are observed, schedule inspection of the turbine's control system/anemometer/SCADA connection related to this alarm."
2304521,2016-06-02,INFO,2016-06-02 turbine 2304521; 1 abnormal events; total abnormal duration 10 min; alarm codes: 1001; active window 10:00 to 10:10; health label: INFO,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304521
Date: 2016-06-02
Event count: 1
Total abnormal minutes: 10
Max single event minutes: 10
Stopping event count: 0
Distinct alarm code count: 1
Alarm codes: 1001
Alarm descriptions: Unknown alarm
Top severity: INFO
First event time: 10:00
Last event time: 10:10
Rule-based health label: INFO
Summary hint: 2016-06-02 turbine 2304521; 1 abnormal events; total abnormal duration 10 min; alarm codes: 1001; active window 10:00 to 10:10; health label: INFO<|im_end|>
<|im_start|>assistant
","Health label: INFO
Summary: On 2016-06-02, turbine 2304521 recorded 1 abnormal event (alarm code 1001: Unknown alarm) lasting 10 minutes from 10:00 to 10:10. No stopping events were reported.
Advice: Review SCADA/event logs for alarm 1001 details and confirm whether it corresponds to an operational issue or indicates a non-critical component failure. If the alarm recurs or causes extended downtime, schedule inspection of the turbine alarm log and related control system per OEM procedure."
2304521,2016-06-17,INFO,2016-06-17 turbine 2304521; 1 abnormal events; total abnormal duration 40 min; alarm codes: 1015; active window 10:10 to 10:50; health label: INFO,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304521
Date: 2016-06-17
Event count: 1
Total abnormal minutes: 40
Max single event minutes: 40
Stopping event count: 0
Distinct alarm code count: 1
Alarm codes: 1015
Alarm descriptions: Unknown alarm
Top severity: INFO
First event time: 10:10
Last event time: 10:50
Rule-based health label: INFO
Summary hint: 2016-06-17 turbine 2304521; 1 abnormal events; total abnormal duration 40 min; alarm codes: 1015; active window 10:10 to 10:50; health label: INFO<|im_end|>
<|im_start|>assistant
","Health label: INFO
Summary: On 2016-06-17, turbine 2304521 recorded 1 abnormal event (alarm code 1015: Unknown alarm) lasting 40 minutes from 10:10 to 10:50. No stopping events were reported.
Advice: Review SCADA/event logs for alarm 1015 details and confirm whether it corresponds to an operational issue or indicates a non-critical component failure. If the alarm recurs or causes extended downtime, schedule inspection of the turbine alarm log and related control system per OEM procedure."
2304521,2016-06-19,ALARM,2016-06-19 turbine 2304521; 3 abnormal events; total abnormal duration 1670 min; 2 stopping events; alarm codes: 10101 | 1010 | 3173; active window 07:00 to 11:40; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304521
Date: 2016-06-19
Event count: 3
Total abnormal minutes: 1670
Max single event minutes: 1630
Stopping event count: 2
Distinct alarm code count: 3
Alarm codes: 10101 | 1010 | 3173
Alarm descriptions: Stopped, untwisting cables | Unknown alarm
Top severity: ALARM
First event time: 07:00
Last event time: 11:40
Rule-based health label: ALARM
Summary hint: 2016-06-19 turbine 2304521; 3 abnormal events; total abnormal duration 1670 min; 2 stopping events; alarm codes: 10101 | 1010 | 3173; active window 07:00 to 11:40; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-19, turbine 2304521 recorded 3 abnormal events totaling 1670 minutes (max single event 1630 minutes), including 2 stopping events. Two distinct alarm codes were present: 10101 (Stopped, untwisting cables) and 1010 (Unknown alarm). The events occurred between 07:00 and 11:40.
Advice: Review SCADA/event logs for alarm codes 10101 and 1010 during 07:00–11:40 to confirm the stops and associated restarts. Verify the turbines returned to normal operation after the stop and review site yaw/untwisting conditions per OEM procedure. If repeated occurrences are observed"
2304521,2016-06-20,ALARM,2016-06-20 turbine 2304521; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 10105; active window 13:00 to 13:00; health label: ALARM,"<|im_start|>system
Read the wind turbine daily health metadata and generate a short maintenance-oriented summary with a health label and action advice.<|im_end|>
<|im_start|>user
StationId: 2304521
Date: 2016-06-20
Event count: 1
Total abnormal minutes: 0
Max single event minutes: 0
Stopping event count: 1
Distinct alarm code count: 1
Alarm codes: 10105
Alarm descriptions: Stopped, untwisting cables
Top severity: ALARM
First event time: 13:00
Last event time: 13:00
Rule-based health label: ALARM
Summary hint: 2016-06-20 turbine 2304521; 1 abnormal events; total abnormal duration 0 min; 1 stopping events; alarm codes: 10105; active window 13:00 to 13:00; health label: ALARM<|im_end|>
<|im_start|>assistant
","Health label: ALARM
Summary: On 2016-06-20, turbine 2304521 recorded 1 event (alarm code 10105: ""Stopped, untwisting cables"") at 13:00. The event was a stopping event; reported abnormal duration was 0 minutes.
Advice: Review SCADA/event logs for alarm 10105 details around 13:00 and confirm whether the turbine returned to normal operation afterward. If repeated occurrences are observed or the stoppage persists, schedule an inspection of yaw/untwist system function and related cabling ties."
